DAMAGE,ZIPCODE,ROOFCONSTR,EAVES,VENTSCREEN,EXTERIORSI,WINDOWPANE,DECKPORCHO,DECKPORCHE,PATIOCOVER,FENCEATTAC,YEARBUILT,VSD,LATITUDE,LONGITUDE,Distance,EMBER,FLAME
No Damage,,,,,,,,,,,1999,,39.75631984,-121.6103543,87.9041227,1,7.636413
No Damage,,,,,,,,,,,1999,,39.73708002,-121.6157623,59.4703982,,
No Damage,,,,,,,,,,,2000,0,39.67060332,-121.533747,262.824416,4,16.585714
Destroyed (>50%),,Asphalt,Unknown,No Vents,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,2000,1,39.76966487,-121.6070783,32.24111797,,11.05117
No Damage,,,,,,,,,,,2000,1,39.76999408,-121.6069305,38.67595512,,10.746634
Destroyed (>50%),,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,4,39.72427523,-121.5405207,24.59845538,3,3.22699
No Damage,,,,,,,,,,,2000,4,39.72405428,-121.5405426,24.59845538,6,6.476623
No Damage,,,,,,,,,,,2000,2,39.71998696,-121.5060074,79.92671178,3,4.124294
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,Unknown,No Patio Cover/Carport,Non Combustible,2000,1,1,-121.6466136,47.61954709,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,Unknown,No Patio Cover/Carport,Non Combustible,2000,0,39.75942543,-121.6472687,26.05346039,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,1,39.78643513,-121.5317781,104.2685511,3,2.956715
Destroyed (>50%),,Metal,No Eaves,No Vents,Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,2000,0,39.78699996,-121.5272264,103.2176273,9,7.164641
Destroyed (>50%),,Asphalt,No Eaves,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,0,39.75882025,-121.6488956,27.45226398,,
No Damage,,,,,,,,,,,2000,2,39.75856772,-121.6487357,29.98995798,,
No Damage,,,,,,,,,,,2000,0,39.79756694,-121.599689,38.7695808,2,
No Damage,,,,,,,,,,,2000,1,39.80140916,-121.6046667,18.67281266,,
No Damage,,,,,,,,,,,2000,2,39.80380856,-121.6055065,25.26791275,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,0,39.74240131,-121.5956384,52.8834029,,1.385286
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,2000,,39.80574194,-121.5968998,26.19493562,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,2000,,39.80700355,-121.5976683,28.27142458,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,2000,,39.80960762,-121.6014524,24.65018005,,
No Damage,,,,,,,,,,,2000,,39.72912371,-121.6507998,58.89466969,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,,39.81207125,-121.5916167,24.19676488,,0.513198
Destroyed (>50%),,Asphalt,Unknown,Unknown,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.74275879,-121.5946499,29.97069506,1,10.123896
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,No Deck/Porch,Wood,Non Combustible,Non Combustible,2000,,39.78254251,-121.594083,18.31984701,,8.481365
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.782346,-121.5940928,18.31965824,1,0.79109
No Damage,,,,,,,,,,,2000,,39.74287096,-121.5943063,31.97443471,,0.761665
Destroyed (>50%),,Asphalt,Unknown,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,2000,,39.81717762,-121.6011385,34.66095137,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,2000,,39.81727741,-121.6007548,34.66095137,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.81657549,-121.5993711,23.91540333,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.81606844,-121.5947802,20.67225958,,6.90205
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,2000,,39.8161425,-121.5997324,10.20515682,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.81622883,-121.5996915,10.20515682,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.81800562,-121.6044834,30.48378545,,
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,2000,,39.75410913,-121.5931952,37.58778904,,
No Damage,,,,,,,,,,,2000,,39.82108119,-121.6018236,24.88759363,1,
No Damage,,,,,,,,,,,2000,,39.82140143,-121.6007989,26.71135862,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.82080586,-121.5996003,25.08714664,,
No Damage,,,,,,,,,,,2000,,39.82022501,-121.5982491,11.98643805,2,
No Damage,,,,,,,,,,,2000,,39.82019661,-121.5983842,11.98643805,,
Affected (1-9%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,2000,,39.8224777,-121.5983731,24.2149367,1,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,2000,,39.82418083,-121.5986616,22.40519781,2,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,2000,,39.77347193,-121.5913859,39.0208454,,10.34504
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,2000,,39.74196629,-121.5861576,24.24208696,,1.134864
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.74175077,-121.5861119,24.24208696,,1.191677
No Damage,,,,,,,,,,,2000,,39.7645565,-121.5827197,31.81463763,,7.115037
No Damage,,,,,,,,,,,2000,,39.78042707,-121.5766345,33.45136031,2,2.051423
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Combustible,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.77999057,-121.5761342,25.0135131,3,1.760563
No Damage,,,,,,,,,,,2000,,39.78018313,-121.5759825,25.0135131,1,3.839691
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.77324287,-121.5754319,26.83843546,1,20.40942
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.77319457,-121.5757389,18.83208114,6,2.175705
Destroyed (>50%),,Metal,Unenclosed,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,2000,,39.77302684,-121.5757059,18.83208114,6,2.175705
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.76110256,-121.5705177,28.85331054,5,2.255169
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.76134277,-121.5706463,28.85331054,1,1.587115
No Damage,,,,,,,,,,,2000,,39.67225861,-121.513865,519.7842391,2,9.689487
No Damage,,,,,,,,,,,2000,,39.7539074,-121.6460533,38.05077252,1,
No Damage,,,,,,,,,,,2000,,39.65496837,-121.6219136,315.1855358,2,0.87854
No Damage,,,,,,,,,,,2000,,39.71850008,-121.6655652,75.28943763,1,
No Damage,,,,,,,,,,,2000,,39.67583688,-121.5718225,33.08272389,,8.050995
No Damage,,,,,,,,,,,2000,,39.67633952,-121.5714232,32.64532812,11,30.281836
No Damage,,,,,,,,,,,2000,,39.67693736,-121.5711191,71.30427478,2,3.943397
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.74582865,-121.5295997,19.91483654,5,35.616871
Destroyed (>50%),,Asphalt,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.74587792,-121.5293762,19.91483654,3,10.336826
Destroyed (>50%),,Asphalt,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.74603432,-121.5291543,25.7499252,4,3.305407
No Damage,,,,,,,,,,,2000,,39.68034045,-121.5739571,36.18389381,2,6.100261
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.72860088,-121.6455204,36.19603525,,
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.7284827,-121.6451268,36.19603525,,
No Damage,,,,,,,,,,,2000,,39.68088469,-121.5710356,38.15569013,5,4.966382
No Damage,,,,,,,,,,,2000,,39.68190702,-121.5736752,53.4693127,6,6.286795
No Damage,,,,,,,,,,,2000,,39.68251929,-121.5731454,35.59234898,3,4.455247
No Damage,,,,,,,,,,,2000,,39.68403662,-121.5727968,56.31528212,7,31.166397
No Damage,,,,,,,,,,,2000,,39.70553305,-121.7582567,120.7742141,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,2000,,39.72217052,-121.6247839,122.2777077,2,
No Damage,,,,,,,,,,,2000,,39.75735728,-121.6826281,141.7196877,,
No Damage,,,,,,,,,,,2000,,39.7200455,-121.6442163,178.2881407,5,
No Damage,,,,,,,,,,,2000,,39.72229462,-121.637817,114.6254212,1,
No Damage,,,,,,,,,,,2000,,39.77642893,-121.6857418,22.07464715,,
No Damage,,,,,,,,,,,2000,,39.77637353,-121.6854943,22.07464715,,
Affected (1-9%),,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.77572475,-121.6873643,32.5448086,,
No Damage,,,,,,,,,,,2000,,39.77538539,-121.687025,47.57416725,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Wood,No Deck/Porch,Combustible,Non Combustible,2000,,39.72690691,-121.5764416,49.32272185,,1.112503
No Damage,,,,,,,,,,,2000,,39.76253263,-121.6732319,48.17600964,,
No Damage,,,,,,,,,,,2000,,39.67953713,-121.574415,42.43305703,6,15.305754
No Damage,,,,,,,,,,,2000,,39.67976244,-121.5735661,34.264695,6,15.933793
No Damage,,,,,,,,,,,2000,,39.67012581,-121.570949,86.45838658,3,3.741834
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,2000,,39.7361791,-121.6144549,18.36821758,1,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Combustible,Single Pane,Wood,Wood,Combustible,No Fence,2000,,39.73630193,-121.6143112,18.36821758,2,
No Damage,,,,,,,,,,,2000,,39.73596492,-121.6153101,77.05816988,2,
No Damage,,,,,,,,,,,2000,,39.77463003,-121.6316007,46.40125889,,
Destroyed (>50%),,Asphalt,No Eaves,No Vents,Ignition Resistant,Multi Pane,Composite,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.73698741,-121.5848539,36.78277854,,1.486739
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,,39.73150776,-121.5753137,27.35485224,1,9.024388
No Damage,,,,,,,,,,,2000,,39.73159601,-121.5756117,27.35485224,1,9.024388
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,2000,,39.73255312,-121.5757744,35.48420876,,8.360998
No Damage,,,,,,,,,,,2000,,39.73923142,-121.627984,69.97863866,1,4.409048
No Damage,,,,,,,,,,,2000,,39.73969135,-121.6235423,62.77712482,1,1.506194
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,Wood,Wood,No Patio Cover/Carport,Non Combustible,2000,2,39.73779732,-121.5739975,33.14208566,1,8.111829
No Damage,,,,,,,,,,,2000,2,39.73383972,-121.7670965,47.22033636,,
No Damage,,,,,,,,,,,2000,2,39.73341496,-121.7670661,47.22033636,,
Destroyed (>50%),,Asphalt,No Eaves,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,2,39.74759096,-121.641553,17.42336107,,
Destroyed (>50%),,Asphalt,Unknown,No Vents,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,2,39.74753326,-121.6413244,8.788915812,,0.498893
Destroyed (>50%),,Asphalt,Enclosed,No Vents,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,2,39.7476097,-121.6413511,8.788915812,1,3.781155
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,1,39.75034184,-121.5917323,36.22692857,,1.597838
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,No Windows,No Deck/Porch,No Deck/Porch,Unknown,No Fence,2000,,39.74959669,-121.5820197,37.36684408,,1.854902
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Single Pane,Unknown,Unknown,Non Combustible,No Fence,2000,,39.74962464,-121.5813674,43.21517949,,9.679566
Destroyed (>50%),,Asphalt,Unknown,No Vents,Combustible,Unknown,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,2000,,39.7506462,-121.5823708,18.52545435,2,1.553651
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,2000,,39.75076595,-121.5825213,18.52545435,,1.873836
No Damage,,,,,,,,,,,2000,,39.75077748,-121.6053054,51.7704414,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2000,,39.75284741,-121.5840442,21.30619481,1,0.637975
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Ignition Resistant,Unknown,Unknown,Unknown,No Patio Cover/Carport,Non Combustible,2000,,39.75293504,-121.581687,28.87608616,,10.007107
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,2000,,39.75482133,-121.5945204,29.39365123,2,
No Damage,,,,,,,,,,,2000,,39.75355634,-121.6425975,38.69178728,,
Destroyed (>50%),,Asphalt,Enclosed,Unknown,Ignition Resistant,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,2000,,39.75685334,-121.5801449,7.669208112,,15.280893
Destroyed (>50%),,Asphalt,Unenclosed,Unknown,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.75680157,-121.5800856,7.669208112,2,1.162074
No Damage,,,,,,,,,,,2000,,39.75272435,-121.6416666,43.11955555,,
No Damage,,,,,,,,,,,2000,,39.75341997,-121.6416416,42.10462801,1,
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,2000,,39.7605066,-121.5839517,22.96509947,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.76056583,-121.5842085,22.96509947,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,2000,,39.76873423,-121.6073184,27.2779877,2,2.584241
Destroyed (>50%),,Asphalt,Unknown,No Vents,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.76851551,-121.6074636,27.2779877,,2.212599
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,,39.7698504,-121.5950671,9.198106387,3,1.939036
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,2000,,39.76710842,-121.6086695,39.71739191,1,2.078527
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,2000,,39.77095837,-121.6074091,17.5049091,4,1.670828
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,2000,,39.76387503,-121.565946,63.71287457,2,10.980644
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,2000,,39.77458461,-121.5907149,25.65329479,,2.403684
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,Unknown,Combustible,2000,,39.77447338,-121.5902344,25.02545238,1,10.067738
Destroyed (>50%),,Concrete,Unenclosed,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.76744683,-121.5717057,67.33904438,1,1.579655
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,2000,,39.81946598,-121.6015251,22.57645004,,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,2000,,39.77348322,-121.6167825,7.435095859,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,,39.77344285,-121.6167132,7.435095859,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2000,,39.77356428,-121.6166541,14.20722507,2,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,Non Combustible,2000,,39.80988706,-121.5973894,22.63339729,1,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.77867742,-121.598919,22.17778403,,1.357715
No Damage,,,,,,,,,,,2000,,39.77085482,-121.5760984,35.19729962,1,1.954173
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.77138806,-121.576824,21.85224883,2,0.777583
No Damage,,,,,,,,,,,2000,,39.77116305,-121.5769131,26.11776682,2,0.777583
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,2000,,39.77145787,-121.5761923,32.28268328,5,7.043789
No Damage,,,,,,,,,,,2000,,39.77161687,-121.5758167,36.69977175,4,4.306336
Destroyed (>50%),,Asphalt,No Eaves,"Mesh Screen > 1/8""",Ignition Resistant,Single Pane,No Deck/Porch,Wood,Combustible,Non Combustible,2000,,39.78103355,-121.593982,21.46567178,2,1.935253
No Damage,,,,,,,,,,,2000,,39.73357616,-121.7679285,29.83222399,,
No Damage,,,,,,,,,,,2000,,39.73372217,-121.7676363,29.83222399,,
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Ignition Resistant,Multi Pane,No Deck/Porch,Unknown,Unknown,No Fence,2000,,39.7810149,-121.6114523,76.02740763,1,1.923445
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,2000,,39.78321472,-121.597529,14.92563333,,0.781126
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Combustible,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.783081,-121.5975473,14.92563333,,0.781126
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,2000,,39.78523505,-121.6017091,36.91354893,,
No Damage,,,,,,,,,,,2000,,39.78082004,-121.5822298,34.30944336,,9.033357
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,2000,,39.77424476,-121.6233287,9.753494294,,
Destroyed (>50%),,Asphalt,Unenclosed,Unknown,Combustible,No Windows,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,2000,,39.7742878,-121.6234279,9.753494294,,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,2000,,39.75024878,-121.6234112,9.673455085,,7.632503
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.75018883,-121.6234931,9.673455085,,7.632503
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2000,,39.74881684,-121.619808,23.68184841,,2.02448
No Damage,,,,,,,,,,,2000,,39.74891795,-121.6195646,23.68184841,,1.956902
