DAMAGE,ZIPCODE,ROOFCONSTRUCTION,EAVES,VENTSCREEN,EXTERIORSIDING,WINDOWPANE,DECKPORCHONGRADE,DECKPORCHELEVATED,PATIOCOVER,FENCE,YEARBUILT,LATITUDE,LONGITUDE,EMBER,FLAME,Distance,VSD
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,1948,38.45484881,-122.6246129,,,19.76542058,3
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1954,38.45722007,-122.6182246,,1.532185674,211.9524875,3
No Damage,,Asphalt,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.44059366,-122.5777058,2,,228.6518263,3
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,38.53730644,-122.4684147,,,114.5850467,3
No Damage,,Metal,No Eaves,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.55280492,-122.4741778,,,7.891076365,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,1973,38.54645715,-122.471829,,2.531371355,199.3064347,3
No Damage,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2008,38.43903965,-122.5841084,,,114.425978,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1954,38.45702398,-122.6175771,1,1.399791121,54.07972613,3
No Damage,,Metal,Enclosed,"Mesh Screen > 1/8""",Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1915,38.55614561,-122.4998834,,1.791234851,219.2041845,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1954,38.45678903,-122.6177285,,1.584100366,78.32955258,3
No Damage,,Tile,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1948,38.44146499,-122.5721526,,,387.5291772,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,1974,38.5469439,-122.472038,,2.125115633,138.4784419,3
Destroyed (>50%),,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,1900,38.52739807,-122.4648546,2,2.914463758,249.1696121,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1957,38.45599892,-122.6275148,,,71.19435108,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1977,38.49842607,-122.5978604,,5.413503647,113.7024423,3
No Damage,,Metal,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1954,38.51922157,-122.6525669,1,5.133945942,1602.806888,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1957,38.45589421,-122.627235,1,,36.58891193,3
No Damage,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.44261827,-122.5791421,,,105.9388547,3
No Damage,,Metal,Enclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2008,38.43958709,-122.5824913,,1.548220992,122.5176191,3
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,38.52026448,-122.462174,,2.239487171,164.2349091,3
No Damage,,Unknown,Unenclosed,Unknown,Wood,Single Pane,Unknown,Unknown,Unknown,Unknown,1948,38.45495471,-122.6243928,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1962,38.51842346,-122.46185,2,1.888209939,60.8377275,3
No Damage,,Metal,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,Wood,Combustible,Non Combustible,,38.58297025,-122.5318426,3.997441196,9.3702631,125.8194869,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,1974,38.55063575,-122.4735257,1,0.951114714,37.07053923,3
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1954,38.45721028,-122.6175342,1,1.399791121,54.07972613,3
Affected (1-9%),,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.44200911,-122.5793988,,1.529393077,114.3171592,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1948,38.45479682,-122.6244689,,,14.48753328,3
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,38.55284587,-122.4742892,,,7.891076365,3
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,,38.55090288,-122.4736413,,0.734917521,66.27132758,3
No Damage,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1940,38.53946352,-122.4693308,,0.85900104,99.26932315,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Combustible,1991,38.48135461,-122.6085624,,2.739159584,173.5816985,3
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45413455,-122.6135182,,1.710492015,41.90321656,3
No Damage,,Concrete,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53013946,-122.4911152,,,101.733271,3
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1930,38.50673844,-122.6472331,,,55.31036173,3
Minor (10-25%),,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.44232296,-122.5792725,,1.163183212,105.9388547,3
Affected (1-9%),,Metal,No Eaves,"Mesh Screen > 1/8""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.44121533,-122.5803675,1,,55.2079059,3
No Damage,,Metal,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,2008,38.44120028,-122.5817394,,,344.07765,3
Affected (1-9%),,Metal,Unenclosed,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2008,38.44134038,-122.5805914,1,,55.2079059,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1957,38.456043,-122.6271476,,,1.670603732,3
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,1978,38.44890007,-122.6117284,1,2.345453024,80.08825715,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1974,38.54728257,-122.4722891,,1.474978685,138.4784419,3
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1948,38.45492622,-122.6243236,,,0,3
No Damage,,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1974,38.55048612,-122.4735399,1,1.122608423,15.43405562,3
No Damage,,Metal,Enclosed,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,2004,38.57525428,-122.5323945,2,1.574621677,199.3172636,3
No Damage,,Tile,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,2016,38.56564787,-122.4964082,,2.169575214,619.389087,3
Affected (1-9%),,Metal,No Eaves,"Mesh Screen > 1/8""",Metal,Single Pane,Wood,No Deck/Porch,Non Combustible,No Fence,,38.45243757,-122.6294204,,,34.78051292,3
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2008,38.44288347,-122.5777977,3,2.175486326,155.9983646,3
No Damage,,Asphalt,Unenclosed,Unscreened,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1936,38.55144703,-122.4739313,,,19.59908199,3
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1980,38.45865853,-122.6239093,,2.517275572,119.1576494,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,No Fence,1962,38.51791747,-122.4619176,,1.608097434,16.21259894,3
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.54284668,-122.4706759,,1.511204004,151.8447288,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43976537,-122.5779644,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.4397376,-122.5787336,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1997,38.44499685,-122.6064747,,,29.93602458,3
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,1960,38.53910263,-122.469291,1,0.902277529,72.50754827,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1957,38.45610693,-122.6270532,,,1.670603732,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1997,38.44488939,-122.606264,,,22.71241957,3
No Damage,,Metal,Enclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1997,38.58221069,-122.5525817,1,3.398547649,156.9174337,3
Destroyed (>50%),,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.49871695,-122.5976383,,6.083424091,113.7024423,3
No Damage,,Asphalt,Unenclosed,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,38.52605153,-122.5547787,,,611.0647,3
No Damage,,Metal,Unenclosed,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2004,38.57575116,-122.5324171,2,1.76719749,16.88484306,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43977033,-122.5780241,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.4398109,-122.5787262,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1971,38.54575132,-122.4717968,,0.856611073,53.62008046,3
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1979,38.52608532,-122.6177237,1,5.398858547,602.5059747,3
Destroyed (>50%),,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1948,38.45475761,-122.6243394,,,14.48753328,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43972127,-122.5786489,,,0,3
Destroyed (>50%),,Metal,Unenclosed,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52165705,-122.5923021,1,5.430700302,37.30807206,3
No Damage,,Metal,No Eaves,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1936,38.59042977,-122.5561673,,,48.42847924,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Masonry/Concrete,Combustible,No Fence,1998,38.45672184,-122.6273339,1,,79.44204417,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1976,38.44518289,-122.6076433,,,3.650262586,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43973978,-122.577885,,,0,3
No Damage,,Tile,No Eaves,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,2008,38.44304554,-122.578369,,4.797789097,180.9553223,3
No Damage,,Tile,No Eaves,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2006,38.45927571,-122.5982489,1,1.84155786,110.3421951,3
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1915,38.55630187,-122.5005633,1,1.896051288,219.2041845,3
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1952,38.55013494,-122.4735033,,1.997840762,32.54114558,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43978565,-122.5786321,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43979442,-122.5786735,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43975337,-122.5785563,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43964138,-122.5779872,,,0,3
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2008,38.43932791,-122.5838745,,2.365269184,114.425978,3
No Damage,,Wood,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1954,38.45657931,-122.617519,,1.360146403,19.11318959,3
Affected (1-9%),,Tile,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1993,38.48830275,-122.6334945,3,3.89705658,129.3738982,3
No Damage,,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1978,38.44929686,-122.6113553,,2.226974726,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43972333,-122.5783626,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,2015,38.44346714,-122.6028581,,,691.2542031,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43962343,-122.577892,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43977985,-122.5780967,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1958,38.4557888,-122.6256894,,,52.21200964,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43970835,-122.5785844,,,0,3
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,,38.55932303,-122.522134,,,208.4076097,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43974814,-122.5784966,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43973494,-122.5784231,,,0,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43970265,-122.5782817,,,0,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Composite,No Patio Cover/Carport,Combustible,1992,38.44940866,-122.617751,,,84.81758803,3
No Damage,,Tile,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1985,38.50526107,-122.644851,,1.566081285,93.77660303,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43965731,-122.5780543,,,0,3
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45419069,-122.6137426,1,1.326899529,49.14534278,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.44523118,-122.6075435,,,3.650262586,3
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1966,38.45229265,-122.6294205,,,34.78051292,3
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1957,38.45600502,-122.6270051,,,14.72047291,3
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43969002,-122.5782064,,,0,2
Destroyed (>50%),,Metal,Unknown,No Vents,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.44421249,-122.5919362,,1.248922229,156.6664568,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43956707,-122.5779544,,,0,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43966958,-122.5781181,,,0,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43967915,-122.5781533,,,0,2
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,,38.52601858,-122.5631693,3,,51.10367617,2
No Damage,,Wood,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1962,38.51777741,-122.4620518,,2.474824905,36.38340833,2
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,2000,38.48080577,-122.6035386,1,4.785529137,420.3243362,2
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,Combustible,Non Combustible,1961,38.4604943,-122.6216532,,,230.3412016,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43969223,-122.5785209,,,0,2
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Unknown,No Deck/Porch,Wood,Unknown,Non Combustible,,38.50180216,-122.5378884,5,1.311409116,86.43700895,2
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45412337,-122.6133137,,2.425242901,41.90321656,2
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1974,38.55043666,-122.473672,1,1.122608423,4.961601152,2
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Masonry/Concrete,Non Combustible,No Fence,1978,38.54601417,-122.492786,1,1.281608105,241.489181,2
Affected (1-9%),,Asphalt,Enclosed,No Vents,Other,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1913,38.56125485,-122.4967873,1,,383.3975414,2
Destroyed (>50%),,Metal,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1979,38.53107158,-122.5930592,,2.066685438,154.0395553,2
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1930,38.50663886,-122.6469965,1,6.256170273,55.31036173,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43963362,-122.5787839,,,0,2
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Other,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,1987,38.4550862,-122.6185037,1,2.075329065,183.4881948,2
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,1994,38.44966088,-122.6177235,,,84.81758803,2
No Damage,,Unknown,Unknown,Unscreened,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1936,38.55145821,-122.4740748,,,19.59908199,2
Destroyed (>50%),,Tile,No Eaves,No Vents,Other,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.55855673,-122.5435043,,,287.6557643,2
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1962,38.51824449,-122.4620317,,2.291188478,60.8377275,2
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1930,38.45648665,-122.6262424,1,,46.73622197,2
No Damage,,Metal,Enclosed,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2008,38.44269783,-122.5838374,,5.374350071,304.1093723,2
Destroyed (>50%),,Asphalt,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45418704,-122.6150341,1,0.716115475,7.451404086,2
No Damage,,Metal,No Eaves,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1978,38.44933573,-122.6113282,,2.226974726,0,2
No Damage,,Other,No Eaves,"Mesh Screen > 1/8""",Other,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.43980807,-122.5781443,1,,0,2
