DAMAGE,ZIPCODE,ROOFCONSTR,EAVES,VENTSCREEN,EXTERIORSI,WINDOWPANE,VSD ,YEARBUILT,Distance,EMBER,FLAME,LATITUDE,LONGITUDE
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Single Pane,0,,811.4374331,0,,34.458996,-119.558888
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1902,156.5640867,0,,34.452827,-119.650905
Destroyed (>50%),,Combustible,Unknown,Unknown,Combustible,Unknown,0,1902,156.5640867,0,,34.452827,-119.650905
Destroyed (>50%),,Combustible,Unknown,Unknown,Fire Resistant,Single Pane,0,1972,10.13956977,0,,34.455374,-119.55774
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Combustible,Single Pane,0,1982,0,0.121975233,,34.284221,-119.284025
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,6.764336354,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,6.764336354,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,0,,223.7909217,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Combustible,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Combustible,Unknown,Unknown,Combustible,Unknown,0,1987,22.16229863,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1987,5.417113185,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Multi Pane,0,1987,5.417113185,0,,34.453219,-119.550683
Destroyed (>50%),93108,Combustible,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Combustible,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Combustible,Unknown,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Destroyed (>50%),93108,Unknown,Not Applicable,Unknown,Combustible,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93108,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,0,1987,0,0,,34.453219,-119.550683
Affected (1-9%),93003,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,0,1981,0,0.219659153,2.931922674,34.29906259,-119.2038433
Destroyed (>50%),,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Single Pane,0,1939,0,0,,34.451183,-119.648561
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1939,43.90300287,0,,34.451183,-119.648561
Destroyed (>50%),,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Single Pane,0,1939,0,0,,34.451183,-119.648561
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,0,1939,0,0,,34.451183,-119.648561
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,1910,36.13303065,0.301617296,8.171141624,34.43810487,-119.1498446
Destroyed (>50%),93023,Fire Resistant,Unknown,Screened,Combustible,Single Pane,0,1950,117.0362863,0.301620958,11.68324757,34.43804736,-119.1494255
Affected (1-9%),93023,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,0,1954,0,0.301581217,11.27808094,34.443487,-119.13565
Affected (1-9%),93023,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,0,1954,0,0.301581217,11.27808094,34.443487,-119.13565
Affected (1-9%),93023,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,0,1954,0,0.186925591,11.27808094,34.443487,-119.13565
Affected (1-9%),93023,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,0,1954,0,0.186925591,11.27808094,34.443487,-119.13565
Destroyed (>50%),93023,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1985,151.8822014,0.051982693,10.76382446,34.44051819,-119.1580776
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,0,1985,151.8822014,0.300587701,15.40895271,34.44033152,-119.1583164
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1973,0,0,,34.28968075,-119.2229266
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1990,0,0.219540337,,34.28913117,-119.2800119
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1990,0,0.31710829,,34.28913117,-119.2800119
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1990,0,0.31710829,,34.28913117,-119.2800119
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,0,1990,0,0.219540337,,34.28913117,-119.2800119
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,0,1961,0,0.222669,2.696289301,34.2927648,-119.2069958
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,0,0.301778022,13.08415127,34.4137272,-119.0847425
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,0,0.301777751,,34.4137272,-119.0847425
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,0,0.301777751,,34.4137272,-119.0847425
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,0,0.301778022,,34.4137272,-119.0847425
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,0,0.301778022,,34.4137272,-119.0847425
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Combustible,Unknown,0,,341.3264858,0,,34.436974,-119.1712705
Destroyed (>50%),93023,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Unknown,0,,16.32213818,0.030586344,,34.43775532,-119.1690158
No Damage,93022,,,,,,,,126.6158069,0.287411431,0.63960737,34.39286402,-119.2921978
No Damage,93023,,,,,,,,10.67930018,0.096548123,,34.43720534,-119.1662369
No Damage,93108,,,,,,,,296.6832654,0,,34.451508,-119.652592
No Damage,93108,,,,,,,,10.39612039,0,,34.453322,-119.640345
No Damage,93060,,,,,,,,10.60984669,0,,34.38194403,-119.069712
No Damage,93108,,,,,,,,41.69513227,0,,34.450594,-119.652002
No Damage,93060,,,,,,,,21.41745583,0.003156467,,34.426703,-119.097173
No Damage,93023,,,,,,,,136.1114437,0.084826118,,34.436839,-119.163297
No Damage,93023,,,,,,,,109.2917004,0.013863661,,34.43706683,-119.1651279
No Damage,93023,,,,,,,,49.6102112,0,,34.43706218,-119.1650976
No Damage,93060,,,,,,,,21.47008512,0,,34.42606666,-119.0969228
No Damage,93060,,,,,,,,21.47008512,0,,34.42598636,-119.0968641
No Damage,93060,,,,,,,,14.16954571,0,,34.38181867,-119.0695102
No Damage,93060,,,,,,,,8.511229317,0,,34.38237917,-119.0700625
No Damage,93108,,,,,,,,1072.478549,0,,34.452653,-119.546079
No Damage,93003,,,,,,,,43.92187563,0.110785319,,34.29667113,-119.2057826
No Damage,93060,,,,,,,,11.60566043,0,,34.38310915,-119.0706782
No Damage,93060,,,,,,,,15.43131339,0,,34.38199771,-119.0694982
No Damage,93060,,,,,,,,15.0178702,0,,34.38296094,-119.0705522
No Damage,93060,,,,,,,,8.684415361,0,,34.38191805,-119.0691062
No Damage,,,,,,,,,20.80691066,0.054517415,,34.32875815,-119.2899318
No Damage,93060,,,,,,,,5.668096434,0,,34.38243817,-119.0698555
No Damage,93003,,,,,,,,38.48318095,0,,34.29819684,-119.2032769
No Damage,93060,,,,,,,,12.68283633,0,,34.38209129,-119.0691238
No Damage,93023,,,,,,,,54.74210281,0.093352186,1.4960742,34.40606902,-119.2803244
No Damage,93060,,,,,,,,9.876949794,0,,34.38316638,-119.0705598
No Damage,93060,,,,,,,,8.684415361,0,,34.38196443,-119.0689177
No Damage,93060,,,,,,,,15.80960674,0,,34.38298907,-119.070487
No Damage,93003,,,,,,,,30.10932115,0.262913411,,34.29898627,-119.2034671
No Damage,93023,,,,,,,,77.35039615,0.090819906,13.00720119,34.40799216,-119.2791407
No Damage,93023,,,,,,,,62.86267971,0,3.56363821,34.40814351,-119.2786632
No Damage,93023,,,,,,,,14.03608501,0.060031603,,34.40820881,-119.2784214
No Damage,93023,,,,,,,,14.03608501,0.124750977,,34.408287,-119.278185
No Damage,93023,,,,,,,,262.5538035,0.05580797,6.899849415,34.41856932,-119.1606804
No Damage,93060,,,,,,,,24.53903453,0,,34.376666,-119.067553
No Damage,93060,,,,,,,,5.412409597,0,,34.383001,-119.070482
No Damage,93023,,,,,,,,13.2304555,0.64861084,3.371143579,34.43766619,-119.1563973
No Damage,93060,,,,,,,,17.33433588,0,,34.376823,-119.067614
No Damage,93060,,,,,,,,17.33433588,0,,34.376823,-119.067614
No Damage,93060,,,,,,,,6.203560032,0,,34.383163,-119.070521
No Damage,93108,,,,,,,,42.85095832,0,,34.450063,-119.649301
No Damage,93108,,,,,,,,326.7502727,0,,34.454625,-119.561724
No Damage,93003,,,,,,,,29.25213506,,,34.300115,-119.205501
No Damage,,,,,,,,,0.764359799,0.022365587,14.0659771,34.2979211,-119.2077159
No Damage,93023,,,,,,,,32.29861677,0,,34.43648003,-119.1596004
No Damage,93003,,,,,,,,38.33837532,0.365901015,0.801622868,34.2977755,-119.2058943
No Damage,93003,,,,,,,,29.24957188,0.22812812,3.583055735,34.297876,-119.205912
No Damage,93003,,,,,,,,29.79659029,0,9.790103912,34.29853,-119.20611
No Damage,93009,,,,,,,,0.002325805,0.273820801,9.801023483,34.2965914,-119.2114117
No Damage,93108,,,,,,,,0,0,,34.455806,-119.64842
No Damage,93023,,,,,,,,12.05572861,0,,34.43744374,-119.1565039
No Damage,93023,,,,,,,,68.76205855,0.000121121,,34.43811989,-119.154779
No Damage,93023,,,,,,,,13.05573747,0.035993245,,34.43814672,-119.1547099
No Damage,93009,,,,,,,,7.997883333,0.180582275,3.575079441,34.2986176,-119.207364
No Damage,93023,,,,,,,,80.16393147,0,2.671691418,34.42164956,-119.1580582
No Damage,93023,,,,,,,,80.16393147,0.398044027,8.00705719,34.42160801,-119.1583118
No Damage,93108,,,,,,,,131.1322948,0,,34.456366,-119.566585
No Damage,93023,,,,,,,,582.0732677,0.028334147,10.53904533,34.41604546,-119.2719476
No Damage,93023,,,,,,,,262.5538035,0.265194499,7.002250671,34.41926444,-119.1611091
No Damage,93060,,,,,,,,27.8270517,0.206893446,10.45783138,34.43150668,-119.1353581
No Damage,93060,,,,,,,,27.8270517,0,11.67219162,34.4316913,-119.1353586
No Damage,93003,,,,,,,,27.183801,0.000141873,,34.29922699,-119.2048912
Affected (1-9%),,Fire Resistant,Enclosed,,Combustible,Multi Pane,,1965,36.94589724,0.276287164,,34.2942914,-119.2115873
Destroyed (>50%),93060,Fire Resistant,Unenclosed,Unknown,Combustible,Unknown,,1931,0,0.30163859,1.029272318,34.435035,-119.127155
Destroyed (>50%),93060,Fire Resistant,Unenclosed,Unknown,Combustible,Unknown,,1931,0,0.30163859,1.029272318,34.435035,-119.127155
No Damage,93023,,,,,,,,58.60076201,0.0898919,13.57996655,34.438159,-119.150239
Destroyed (>50%),93060,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Single Pane,,1963,10.28307615,0.223708496,1.059361577,34.43533712,-119.1271736
Affected (1-9%),93060,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,,1963,0,0.016199002,1.559717417,34.43542433,-119.127105
No Damage,93023,,,,,,,,36.13303065,0.225553657,13.03400517,34.4381184,-119.1499432
No Damage,93060,,,,,,,,95.61789029,0,11.50450134,34.43561716,-119.1267459
No Damage,93023,,,,,,,,12.29118907,0.051328396,1.026426077,34.43803045,-119.1493022
No Damage,93023,,,,,,,,149.1505028,0,10.62300777,34.43321,-119.150988
No Damage,93060,,,,,,,,111.9981218,0.001362033,8.111275673,34.43318362,-119.1353383
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,,0.755860197,0.30161811,11.53952026,34.43783465,-119.1478263
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,,1984,67.89340132,0,,34.452298,-119.646093
No Damage,93108,,,,,,,,49.92509012,0,,34.452298,-119.646093
No Damage,93060,,,,,,,,112.3042587,0.238881022,10.41123295,34.43368344,-119.1353298
No Damage,93003,,,,,,,,35.61938809,0.215285916,,34.29906614,-119.2055339
No Damage,93023,,,,,,,,12.52690101,0.207611627,3.120537996,34.4356357,-119.1507752
No Damage,93023,,,,,,,,24.01665691,0.315266249,0.88931483,34.43575258,-119.1507846
No Damage,,,,,,,,,25.22995486,0.084049615,10.10166359,34.2976957,-119.2108606
Affected (1-9%),93060,Fire Resistant,Not Applicable,Screened,Fire Resistant,Multi Pane,,,0,0.301619873,,34.43797476,-119.1252427
Affected (1-9%),93060,Fire Resistant,Not Applicable,Screened,Fire Resistant,Multi Pane,,,0,0.301619873,,34.43797476,-119.1252427
Destroyed (>50%),93060,Fire Resistant,Not Applicable,Screened,Fire Resistant,Multi Pane,,,0,0.301619059,,34.43811206,-119.1251557
Destroyed (>50%),93060,Fire Resistant,Not Applicable,Screened,Fire Resistant,Multi Pane,,,0,0.301619059,,34.43811206,-119.1251557
No Damage,93023,,,,,,,,22.92271555,0.257258979,6.816522121,34.4299535,-119.1591286
Destroyed (>50%),,Combustible,Unknown,Unknown,Combustible,Single Pane,,1974,326.5138131,0.293953315,11.33965683,34.41347778,-119.2829954
No Damage,93023,,,,,,,,236.8080445,0,1.394902587,34.43014427,-119.1601001
No Damage,93023,,,,,,,,15.55894539,0.019227159,10.9643259,34.43731611,-119.1371738
No Damage,93003,,,,,,,,36.65834613,0.192168104,,34.299043,-119.205815
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown,,1984,163.3402337,0,,34.453317,-119.639566
No Damage,93023,,,,,,,,64.68204336,0,14.83820057,34.430231,-119.16084
No Damage,93023,,,,,,,,52.61838674,0.071013997,11.23667431,34.4375028,-119.1371734
No Damage,93023,,,,,,,,52.15657754,0,6.208262444,34.43771023,-119.137173
No Damage,93003,,,,,,,,27.07849237,0.218616943,,34.30037798,-119.2052936
No Damage,93023,,,,,,,,13.78570122,0.038200141,,34.43735489,-119.1445649
No Damage,93023,,,,,,,,52.15657754,0.010604248,8.308242798,34.43793831,-119.1371662
No Damage,93023,,,,,,,,20.23241609,0.261904297,13.4081831,34.43731498,-119.1442376
No Damage,93023,,,,,,,,28.07466827,0.062074788,0.812666953,34.43449401,-119.1611108
No Damage,93001,,,,,,,,6.868358409,0,,34.36454539,-119.3258181
No Damage,93023,,,,,,,,16.26304768,0.033056641,0.995140553,34.43470201,-119.1611094
No Damage,93023,,,,,,,,22.25991178,0.01141588,,34.43491,-119.1611076
No Damage,93023,,,,,,,,12.77178773,0.428379313,4.155419827,34.435166,-119.142942
No Damage,93023,,,,,,,,50.10020144,0,,34.437051,-119.143453
No Damage,93023,,,,,,,,44.27252704,0.105878499,11.34655094,34.43196,-119.176416
No Damage,,,,,,,,,6.868358409,0,,34.36455653,-119.3258533
No Damage,93023,,,,,,,,73.69760348,0,,34.43536259,-119.1431378
Destroyed (>50%),93060,Fire Resistant,Not Applicable,Screened,Fire Resistant,Multi Pane,,,692.8430789,0.025439046,13.43498802,34.44002225,-119.1232618
No Damage,93023,,,,,,,,42.98378116,0.353761664,,34.43597438,-119.142932
No Damage,93023,,,,,,,,25.64480423,0.112186415,,34.435893,-119.143131
No Damage,93023,,,,,,,,9.285031603,0.054886203,,34.43598918,-119.143131
No Damage,93023,,,,,,,,9.285031603,0.022186144,,34.43618155,-119.143131
No Damage,93023,,,,,,,,105.8597728,0,1.748850584,34.4376043,-119.1436882
Affected (1-9%),93023,Fire Resistant,Not Applicable,No Vents,Combustible,Multi Pane,,1937,1.079502448,0.000848524,7.914335728,34.4395135,-119.1371381
Destroyed (>50%),93023,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown,,1958,0,0,1.514030695,34.43953422,-119.1371372
No Damage,,,,,,,,,6.583794363,0.056446533,,34.32878828,-119.2897936
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Combustible,Single Pane,,1980,0,0,,34.455686,-119.570144
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Combustible,Single Pane,,1980,0,0,,34.455686,-119.570144
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Combustible,Single Pane,,1980,0,0,,34.455686,-119.570144
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Combustible,Single Pane,,1980,0,0,,34.455686,-119.570144
No Damage,93023,,,,,,,,65.3858614,0,,34.4371132,-119.1426982
Major (26-50%),93023,Fire Resistant,Unenclosed,No Vents,Combustible,Single Pane,,1953,0,0.046723768,2.566825867,34.43986586,-119.137125
No Damage,93023,,,,,,,,0,0.30160631,2.566825867,34.43988661,-119.137125
No Damage,93060,,,,,,,,68.50101289,0,1.654055357,34.43817007,-119.13617
No Damage,93023,,,,,,,,58.18696197,0.053974067,,34.43671058,-119.1409253
Destroyed (>50%),93060,Fire Resistant,Unknown,Screened,Combustible,Single Pane,,1937,13.65228279,0.225213623,1.19016242,34.438445,-119.136163
Destroyed (>50%),93060,Fire Resistant,Unknown,Unknown,Unknown,Unknown,,1937,27.56917265,0.003941108,1.563694239,34.438445,-119.136163
No Damage,,,,,,,,,45.11516606,0.232658556,8.137969017,34.2988356,-119.2122824
No Damage,93023,,,,,,,,12.44017617,0.094460042,,34.43663412,-119.1403818
No Damage,93023,,,,,,,,12.44017617,0.225326335,,34.43662268,-119.1403043
No Damage,93001,,,,,,,,652.6578768,0.332401259,12.08271027,34.34352054,-119.2802941
No Damage,93023,,,,,,,,22.91814663,0,,34.43755852,-119.1373747
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane,,1966,0,0.010235867,,34.43823431,-119.1373592
No Damage,93023,,,,,,,,30.79303895,3.97E-05,1.06683135,34.4412836,-119.1369286
No Damage,93023,,,,,,,,30.79303895,0.313598633,13.95407772,34.44138845,-119.1368616
No Damage,93023,,,,,,,,9.439684446,0.109347195,,34.43910317,-119.1373632
Destroyed (>50%),93023,Fire Resistant,Unknown,Screened,Combustible,Multi Pane,,1949,10.4610442,0,9.211598396,34.44162396,-119.1367323
No Damage,93023,,,,,,,,5.132169982,0.00312066,1.579819083,34.43929594,-119.137351
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Combustible,Single Pane,,1964,7.430260591,0,1.561709642,34.44172635,-119.1367212
Destroyed (>50%),93023,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,,1955,0,0,6.417123318,34.43948875,-119.1373397
Destroyed (>50%),93023,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,,1955,0,0,6.417123318,34.43948875,-119.1373397
Destroyed (>50%),93023,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,,1955,0,0,6.417123318,34.43948875,-119.1373397
Destroyed (>50%),93023,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,,1955,0,0,6.417123318,34.43948875,-119.1373397
No Damage,93023,,,,,,,,13.21969433,0,,34.43958525,-119.137336
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,,1964,7.430260591,0,7.971327782,34.44180925,-119.1367206
No Damage,93023,,,,,,,,14.50243002,0.346115587,2.562494755,34.43977827,-119.1373287
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane,,1993,0,0.051083306,2.487522602,34.43672445,-119.1398496
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane,,1993,0,0.258130968,2.487522602,34.43672445,-119.1398496
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane,,1993,0,0.258130968,2.487522602,34.43672445,-119.1398496
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane,,1993,0,0.051083306,2.487522602,34.43672445,-119.1398496
No Damage,93023,,,,,,,,0,0.258130968,2.487522602,34.43670335,-119.1396797
No Damage,93023,,,,,,,,8.502044966,0.002913818,2.641195297,34.44093261,-119.137286
No Damage,93023,,,,,,,,7.554483241,0,2.386606455,34.43668526,-119.1395341
No Damage,93023,,,,,,,,16.28952883,0.144463433,1.159416318,34.44107073,-119.1372425
No Damage,93023,,,,,,,,78.62867207,0,3.648646593,34.44120659,-119.1371928
No Damage,93023,,,,,,,,106.6272489,0.241975098,4.176055908,34.441937,-119.143605
No Damage,93023,,,,,,,,3.617436498,0,7.773360729,34.44193582,-119.1435984
No Damage,93023,,,,,,,,52.28920342,0.002706163,13.6217165,34.43901749,-119.142547
No Damage,93023,,,,,,,,40.74310023,0,8.463381767,34.43910198,-119.1425459
No Damage,93023,,,,,,,,29.74502533,0.015785455,,34.43630812,-119.1378411
No Damage,93023,,,,,,,,36.0579995,0.006302355,13.6217165,34.43927096,-119.1425437
No Damage,93023,,,,,,,,40.74310023,0,8.463381767,34.43929912,-119.1425433
No Damage,93023,,,,,,,,23.83180997,0.169368354,13.85082054,34.43943993,-119.1425414
No Damage,93023,,,,,,,,14.48656394,0.221960178,10.84448433,34.43816514,-119.1436954
No Damage,93023,,,,,,,,23.83180997,0.22498603,13.85082054,34.43963708,-119.1425391
No Damage,93023,,,,,,,,44.70499468,0,,34.43627604,-119.1375817
No Damage,93023,,,,,,,,11.4579773,0,13.3102684,34.4421928,-119.1369074
No Damage,93023,,,,,,,,66.75200134,0,11.07951927,34.44232386,-119.136847
No Damage,93023,,,,,,,,1.142915259,0,4.347865105,34.44252701,-119.1367167
No Damage,93023,,,,,,,,10.3046394,0.004205594,13.30027103,34.44067915,-119.1425488
No Damage,93023,,,,,,,,96.2283199,0,12.34904575,34.44129872,-119.1425575
No Damage,93023,,,,,,,,59.15913964,0.097844645,,34.44323415,-119.1359982
No Damage,,,,,,,,,6.583794363,0,,34.32879689,-119.2897541
No Damage,93060,,,,,,,,30.63385395,0.332233073,,34.43472338,-119.1353309
No Damage,93060,,,,,,,,23.98181119,0.158301053,,34.4349507,-119.135306
No Damage,93060,,,,,,,,6.516954477,0.042386475,,34.43503641,-119.1352872
No Damage,93060,,,,,,,,6.516954477,0.14884535,,34.43505272,-119.1352808
No Damage,93023,,,,,,,,166.5736858,0.297300212,8.146408081,34.43969125,-119.1591355
No Damage,93023,,,,,,,,166.5736858,0.109768745,9.235086441,34.43957538,-119.1597629
No Damage,93060,,,,,,,,27.91571214,0.103399523,,34.43554783,-119.1349289
No Damage,93060,,,,,,,,10.30791769,0.01281901,,34.43556539,-119.1349276
No Damage,93023,,,,,,,,117.9360815,0,,34.439826,-119.161027
No Damage,93023,,,,,,,,140.2001311,0.144231228,,34.44427,-119.142387
No Damage,93023,,,,,,,,56.31276744,0.061783176,9.3086586,34.44426275,-119.1414809
No Damage,93023,,,,,,,,258.0449476,0.063853082,1.382907987,34.4431285,-119.142578
No Damage,93023,,,,,,,,84.04393682,0.204466281,1.213061333,34.44426069,-119.1410707
Destroyed (>50%),93023,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,,1980,71.78290939,0.25623508,4.018539906,34.44322947,-119.1425803
No Damage,93023,,,,,,,,130.2118809,0.335042046,7.896971226,34.43864048,-119.1437015
No Damage,93023,,,,,,,,88.51958518,0.12188463,2.806729794,34.443478,-119.142586
Destroyed (>50%),93023,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,,10.24339155,0.161666395,11.88294411,34.445196,-119.142595
Minor (10-25%),93023,Fire Resistant,Not Applicable,Unknown,Combustible,Unknown,,,0,0,3.193572044,34.445196,-119.142595
No Damage,93003,,,,,,,,37.13650394,0.252818468,1.385644436,34.30053864,-119.2037938
Destroyed (>50%),93023,Fire Resistant,Enclosed,Screened,Combustible,Multi Pane,,,40.79592102,0.215248481,14.1264658,34.44538276,-119.1425905
No Damage,93023,,,,,,,,84.6713408,0.213695204,5.988098145,34.4460677,-119.142585
No Damage,93023,,,,,,,,2.021569432,0,8.994586945,34.44610921,-119.142585
No Damage,93023,,,,,,,,2.021569432,0.051644558,7.427795887,34.44619224,-119.142585
No Damage,93023,,,,,,,,110.8967761,0.152107883,6.625188828,34.446213,-119.142385
No Damage,93060,,,,,,,,40.29369389,0.141567925,11.57876301,34.43565737,-119.1310487
